"ID","Type","SKU","Name","Slug","Published","Is featured?","Visibility in catalog","Short description","Description","Tax status","Tax class","In stock?","Stock","Regular price","Sale price","Categories","Images","Download limit","Download expiry days","Parent","Grouped products","Upsells","Cross-sells","External URL","Button text","Position"
,"simple","11088","قیچی اشپزخانه 8510 ریور ش 540","قیچی-اشپزخانه-8510-ریور-ش-540","1","0","visible","قیچی اشپزخانه 8510 ریور ش 540","قیچی اشپزخانه 8510 ریور ش 540","taxable",,"1","4","235200","196000",,,,,,,,,,,"0"
,"simple","11089","قیچی اشپزخانه 8511 ریور ش 540","قیچی-اشپزخانه-8511-ریور-ش-540","1","0","visible","قیچی اشپزخانه 8511 ریور ش 540","قیچی اشپزخانه 8511 ریور ش 540","taxable",,"1","9","411360","342800",,,,,,,,,,,"0"
,"simple","11092","همزن بیضی 50x کد 8479 ریور ","همزن-بیضی-50x-کد-8479-ریور-","1","0","visible","همزن بیضی 50x کد 8479 ریور ","همزن بیضی 50x کد 8479 ریور ","taxable",,"1","21","105600","88000",,,,,,,,,,,"0"
,"simple","11093","همبرگرزن دستی 8496 ریور ش 540","همبرگرزن-دستی-8496-ریور-ش-540","1","0","visible","همبرگرزن دستی 8496 ریور ش 540","همبرگرزن دستی 8496 ریور ش 540","taxable",,"1","4","251760","209800",,,,,,,,,,,"0"
,"simple","11095","وردنه کوچک 8515 ریور ش 540","وردنه-کوچک-8515-ریور-ش-540","1","0","visible","وردنه کوچک 8515 ریور ش 540","وردنه کوچک 8515 ریور ش 540","taxable",,"1","32","173760","144800",,,,,,,,,,,"0"
,"simple","11096","وردنه متوسط 8516 ریور ش 540","وردنه-متوسط-8516-ریور-ش-540","1","0","visible","وردنه متوسط 8516 ریور ش 540","وردنه متوسط 8516 ریور ش 540","taxable",,"1","26","206160","171800",,,,,,,,,,,"0"
,"simple","11097","گوشتکوب راش 8503 ریور ش 540","گوشتکوب-راش-8503-ریور-ش-540","1","0","visible","گوشتکوب راش 8503 ریور ش 540","گوشتکوب راش 8503 ریور ش 540","taxable",,"1","24","155760","129800",,,,,,,,,,,"0"
,"simple","11098","پوست کن اتودی 8446 ریور ش 540","پوست-کن-اتودی-8446-ریور-ش-540","1","0","visible","پوست کن اتودی 8446 ریور ش 540","پوست کن اتودی 8446 ریور ش 540","taxable",,"1","15","78960","65800",,,,,,,,,,,"0"
,"simple","11100","پوست کن دوطرفه 8447 ریور ش 540","پوست-کن-دوطرفه-8447-ریور-ش-540","1","0","visible","پوست کن دوطرفه 8447 ریور ش 540","پوست کن دوطرفه 8447 ریور ش 540","taxable",,"1","22","124560","103800",,,,,,,,,,,"0"
,"simple","11101","بادام شکن 8466 ریور ش 540","بادام-شکن-8466-ریور-ش-540","1","0","visible","بادام شکن 8466 ریور ش 540","بادام شکن 8466 ریور ش 540","taxable",,"1","35","128160","106800",,,,,,,,,,,"0"
,"simple","11102","سیرله کن اعلا 8452 ریور ش 540","سیرله-کن-اعلا-8452-ریور-ش-540","1","0","visible","سیرله کن اعلا 8452 ریور ش 540","سیرله کن اعلا 8452 ریور ش 540","taxable",,"1","1","159360","132800",,,,,,,,,,,"0"
,"simple","11103","درب باز کن 8467 ریور ش 540","درب-باز-کن-8467-ریور-ش-540","1","0","visible","درب باز کن 8467 ریور ش 540","درب باز کن 8467 ریور ش 540","taxable",,"1","36","78960","65800",,,,,,,,,,,"0"
,"simple","11104","اسکوپ 100x کد8443 ریور ش 540","اسکوپ-100x-کد8443-ریور-ش-540","1","0","visible","اسکوپ 100x کد8443 ریور ش 540","اسکوپ 100x کد8443 ریور ش 540","taxable",,"1","36","80160","66800",,,,,,,,,,,"0"
,"simple","11105","پیتزابر 8448 ریور ش 540","پیتزابر-8448-ریور-ش-540","1","0","visible","پیتزابر 8448 ریور ش 540","پیتزابر 8448 ریور ش 540","taxable",,"1","6","152160","126800",,,,,,,,,,,"0"
,"simple","11107","رنده درشت 8481 ریور ش 540","رنده-درشت-8481-ریور-ش-540","1","0","visible","رنده درشت 8481 ریور ش 540","رنده درشت 8481 ریور ش 540","taxable",,"1","12","126960","105800",,,,,,,,,,,"0"
,"simple","11108","رنده ریز 8482 ریور ش 540","رنده-ریز-8482-ریور-ش-540","1","0","visible","رنده ریز 8482 ریور ش 540","رنده ریز 8482 ریور ش 540","taxable",,"1","22","126960","105800",,,,,,,,,,,"0"
,"simple","11109","رنده دسته استیل ریز 8488 ریور ش 540","رنده-دسته-استیل-ریز-8488-ریور-ش-540","1","0","visible","رنده دسته استیل ریز 8488 ریور ش 540","رنده دسته استیل ریز 8488 ریور ش 540","taxable",,"1","1","126960","105800",,,,,,,,,,,"0"
,"simple","11111","رنده تخت بزرگ ریز 8506 ریور ش 540","رنده-تخت-بزرگ-ریز-8506-ریور-ش-540","1","0","visible","رنده تخت بزرگ ریز 8506 ریور ش 540","رنده تخت بزرگ ریز 8506 ریور ش 540","taxable",,"1","23","155760","129800",,,,,,,,,,,"0"
,"simple","11112","رنده تخت بزرگ درشت 8507 ریور ش 540","رنده-تخت-بزرگ-درشت-8507-ریور-ش-540","1","0","visible","رنده تخت بزرگ درشت 8507 ریور ش 540","رنده تخت بزرگ درشت 8507 ریور ش 540","taxable",,"1","25","155760","129800",,,,,,,,,,,"0"
,"simple","11113","رنده تخت کوچک ریز 8508 ریور ش 540","رنده-تخت-کوچک-ریز-8508-ریور-ش-540","1","0","visible","رنده تخت کوچک ریز 8508 ریور ش 540","رنده تخت کوچک ریز 8508 ریور ش 540","taxable",,"1","19","124560","103800",,,,,,,,,,,"0"
,"simple","11117","اردو4خانه گرد 2879-12c یور ش 540","اردو4خانه-گرد-2879-12c-یور-ش-540","1","0","visible","اردو4خانه گرد 2879-12c یور ش 540","اردو4خانه گرد 2879-12c یور ش 540","taxable",,"1","5","698160","581800",,,,,,,,,,,"0"
,"simple","11118","اردوبیضی 4خانه خطی  2873-11c ریور ش 540","اردوبیضی-4خانه-خطی-2873-11c-ریور-ش-540","1","0","visible","اردوبیضی 4خانه خطی  2873-11c ریور ش 540","اردوبیضی 4خانه خطی  2873-11c ریور ش 540","taxable",,"1","5","910560","758800",,,,,,,,,,,"0"
,"simple","11119","اردو بیضی 3خانه خطی 2873-11b ریور ش 540","اردو-بیضی-3خانه-خطی-2873-11b-ریور-ش-540","1","0","visible","اردو بیضی 3خانه خطی 2873-11b ریور ش 540","اردو بیضی 3خانه خطی 2873-11b ریور ش 540","taxable",,"1","7","759360","632800",,,,,,,,,,,"0"
,"simple","11120","اردو 4تایی گرد 2720-c ریور ش 540","اردو-4تایی-گرد-2720-c-ریور-ش-540","1","0","visible","اردو 4تایی گرد 2720-c ریور ش 540","اردو 4تایی گرد 2720-c ریور ش 540","taxable",,"1","1","730560","608800",,,,,,,,,,,"0"
,"simple","11121","اردو مربع 6 تایی 2881-08d ریور ش 540","اردو-مربع-6-تایی-2881-08d-ریور-ش-540","1","0","visible","اردو مربع 6 تایی 2881-08d ریور ش 540","اردو مربع 6 تایی 2881-08d ریور ش 540","taxable",,"1","4","652560","543800",,,,,,,,,,,"0"
,"simple","11125","پیاله ابکش 6962 فرانسه  ش 90","پیاله-ابکش-6962-فرانسه-ش-90","1","0","visible","پیاله ابکش 6962 فرانسه  ش 90","پیاله ابکش 6962 فرانسه  ش 90","taxable",,"1","4","288000","240000",,,,,,,,,,,"0"
,"simple","11128","نعلبکی حاشیه گل ریماس سرمه ای زرشکی ش 71","نعلبکی-حاشیه-گل-ریماس-سرمه-ای-زرشکی-ش-71","1","0","visible","نعلبکی حاشیه گل ریماس سرمه ای زرشکی ش 71","نعلبکی حاشیه گل ریماس سرمه ای زرشکی ش 71","taxable",,"1","1","342000","285000",,,,,,,,,,,"0"
,"simple","11134","پارچ و لیوان اکوامارین BMJ6014 ش 90","پارچ-و-لیوان-اکوامارین-bmj6014-ش-90","1","0","visible","پارچ و لیوان اکوامارین BMJ6014 ش 90","پارچ و لیوان اکوامارین BMJ6014 ش 90","taxable",,"1","1","912000","760000",,,,,,,,,,,"0"
,"simple","11137","قوری پیرکس 600 میل صافی استیل NW06 ش 70","قوری-پیرکس-600-میل-صافی-استیل-nw06-ش-70","1","0","visible","قوری پیرکس 600 میل صافی استیل NW06 ش 70","قوری پیرکس 600 میل صافی استیل NW06 ش 70","taxable",,"1","1","468000","390000",,,,,,,,,,,"0"
,"simple","11138","قوری پیرکس 500 میل صافی استیل YG05 ش 70","قوری-پیرکس-500-میل-صافی-استیل-yg05-ش-70","1","0","visible","قوری پیرکس 500 میل صافی استیل YG05 ش 70","قوری پیرکس 500 میل صافی استیل YG05 ش 70","taxable",,"1","1","444000","370000",,,,,,,,,,,"0"
,"simple","11140","قوری 2لیتر خمره ای دسته بغل جلوه ش 70","قوری-2لیتر-خمره-ای-دسته-بغل-جلوه-ش-70","1","0","visible","قوری 2لیتر خمره ای دسته بغل جلوه ش 70","قوری 2لیتر خمره ای دسته بغل جلوه ش 70","taxable",,"1","19","492000","410000",,,,,,,,,,,"0"
,"simple","11149","کتری 6لیتر لوله دار خمره ای  جلوه  ش 72","کتری-6لیتر-لوله-دار-خمره-ای-جلوه-ش-72","1","0","visible","کتری 6لیتر لوله دار خمره ای  جلوه  ش 72","کتری 6لیتر لوله دار خمره ای  جلوه  ش 72","taxable",,"1","4","972000","810000",,,,,,,,,,,"0"
,"simple","11150","لیوان شربت 8356fd دنس  ش 90","لیوان-شربت-8356fd-دنس-ش-90","1","0","visible","لیوان شربت 8356fd دنس  ش 90","لیوان شربت 8356fd دنس  ش 90","taxable",,"1","1","444000","370000",,,,,,,,,,,"0"
,"simple","11152","تابه رژیمی چدن 32 ش 130","تابه-رژیمی-چدن-32-ش-130","1","0","visible","تابه رژیمی چدن 32 ش 130","تابه رژیمی چدن 32 ش 130","taxable",,"1","9","1300800","1084000",,,,,,,,,,,"0"
,"simple","11157","قندان استرلینگ بزرگ  ش 270","قندان-استرلینگ-بزرگ-ش-270","1","0","visible","قندان استرلینگ بزرگ  ش 270","قندان استرلینگ بزرگ  ش 270","taxable",,"1","1","108000","90000",,,,,,,,,,,"0"
,"simple","11159","قاشق چنگال 3/5میل  084 kaban ش 161","قاشق-چنگال-3/5میل-084-kaban-ش-161","1","0","visible","قاشق چنگال 3/5میل  084 kaban ش 161","قاشق چنگال 3/5میل  084 kaban ش 161","taxable",,"1","5","950400","792000",,,,,,,,,,,"0"
,"simple","11158","قاشق چنگال 3/5میل 019 kaban ش 161","قاشق-چنگال-3/5میل-019-kaban-ش-161","1","0","visible","قاشق چنگال 3/5میل 019 kaban ش 161","قاشق چنگال 3/5میل 019 kaban ش 161","taxable",,"0","-1","950400","792000",,,,,,,,,,,"0"
,"simple","11160","قاشق چنگال 3/5میل 085 kaban ش 161","قاشق-چنگال-3/5میل-085-kaban-ش-161","1","0","visible","قاشق چنگال 3/5میل 085 kaban ش 161","قاشق چنگال 3/5میل 085 kaban ش 161","taxable",,"1","7","950400","792000",,,,,,,,,,,"0"
,"simple","11161","قاشق چنگال 3/5میل 1-166 kaban ش 161","قاشق-چنگال-3/5میل-1-166-kaban-ش-161","1","0","visible","قاشق چنگال 3/5میل 1-166 kaban ش 161","قاشق چنگال 3/5میل 1-166 kaban ش 161","taxable",,"1","1","954000","795000",,,,,,,,,,,"0"
,"simple","11165","قاشق چنگال 3/5میل 185 kaban ش 161","قاشق-چنگال-3/5میل-185-kaban-ش-161","1","0","visible","قاشق چنگال 3/5میل 185 kaban ش 161","قاشق چنگال 3/5میل 185 kaban ش 161","taxable",,"1","4","950400","792000",,,,,,,,,,,"0"
,"simple","11168","قاشق چنگال 3/5میل 191 kaban ش 161","قاشق-چنگال-3/5میل-191-kaban-ش-161","1","0","visible","قاشق چنگال 3/5میل 191 kaban ش 161","قاشق چنگال 3/5میل 191 kaban ش 161","taxable",,"1","6","954000","795000",,,,,,,,,,,"0"
,"simple","11169","قاشق چنگال 3/5میل 192 kaban ش 161","قاشق-چنگال-3/5میل-192-kaban-ش-161","1","0","visible","قاشق چنگال 3/5میل 192 kaban ش 161","قاشق چنگال 3/5میل 192 kaban ش 161","taxable",,"1","8","950400","792000",,,,,,,,,,,"0"
,"simple","11172","سرویس 29 پارچه کویین پیچک A ش 190","سرویس-29-پارچه-کویین-پیچک-a-ش-190","1","0","visible","سرویس 29 پارچه کویین پیچک A ش 190","سرویس 29 پارچه کویین پیچک A ش 190","taxable",,"1","4","6156000","5130000",,,,,,,,,,,"0"
,"simple","11173","سرویس 70 پارچه کویین پیچک A ش 190","سرویس-70-پارچه-کویین-پیچک-a-ش-190","1","0","visible","سرویس 70 پارچه کویین پیچک A ش 190","سرویس 70 پارچه کویین پیچک A ش 190","taxable",,"1","2","14082000","11735000",,,,,,,,,,,"0"
,"simple","11174","سرویس 95 سفیرساواش طلایی A ش 190","سرویس-95-سفیرساواش-طلایی-a-ش-190","1","0","visible","سرویس 95 سفیرساواش طلایی A ش 190","سرویس 95 سفیرساواش طلایی A ش 190","taxable",,"1","1","16398000","13665000",,,,,,,,,,,"0"
,"simple","11182","دیس گلدار گلدن اپال  ش 550","دیس-گلدار-گلدن-اپال-ش-550","1","0","visible","دیس گلدار گلدن اپال  ش 550","دیس گلدار گلدن اپال  ش 550","taxable",,"1","21","327600","273000",,,,,,,,,,,"0"
,"simple","11187","فنجان کوتاه b89 کار بلینک مکس ش 270 (نقدی)","فنجان-کوتاه-b89-کار-بلینک-مکس-ش-270-(نقدی)","1","0","visible","فنجان کوتاه b89 کار بلینک مکس ش 270 (نقدی)","فنجان کوتاه b89 کار بلینک مکس ش 270 (نقدی)","taxable",,"1","108","321600","268000",,,,,,,,,,,"0"
,"simple","11188","پیاله آکوامارین ارغوانی 6 ش 80","پیاله-آکوامارین-ارغوانی-6-ش-80","1","0","visible","پیاله آکوامارین ارغوانی 6 ش 80","پیاله آکوامارین ارغوانی 6 ش 80","taxable",,"1","7","428400","357000",,,,,,,,,,,"0"
,"simple","11189","پیش دستی آکوامارین ارغوانی 6 ش 80","پیش-دستی-آکوامارین-ارغوانی-6-ش-80","1","0","visible","پیش دستی آکوامارین ارغوانی 6 ش 80","پیش دستی آکوامارین ارغوانی 6 ش 80","taxable",,"1","1","428400","357000",,,,,,,,,,,"0"
,"simple","11191","شیرینی خوری آکوامارین ارغوانی 6 ش 80","شیرینی-خوری-آکوامارین-ارغوانی-6-ش-80","1","0","visible","شیرینی خوری آکوامارین ارغوانی 6 ش 80","شیرینی خوری آکوامارین ارغوانی 6 ش 80","taxable",,"1","1","627600","523000",,,,,,,,,,,"0"
,"simple","11192","فنجان آکوامارین ارغوانی 6 ش 80","فنجان-آکوامارین-ارغوانی-6-ش-80","1","0","visible","فنجان آکوامارین ارغوانی 6 ش 80","فنجان آکوامارین ارغوانی 6 ش 80","taxable",,"1","9","345600","288000",,,,,,,,,,,"0"
,"simple","11193","قندان آکوامارین ارغوانی 24 ش 80","قندان-آکوامارین-ارغوانی-24-ش-80","1","0","visible","قندان آکوامارین ارغوانی 24 ش 80","قندان آکوامارین ارغوانی 24 ش 80","taxable",,"1","15","138000","115000",,,,,,,,,,,"0"
,"simple","11194","کاسه آجیل آکوامارین ارغوانی 6 ش 80","کاسه-آجیل-آکوامارین-ارغوانی-6-ش-80","1","0","visible","کاسه آجیل آکوامارین ارغوانی 6 ش 80","کاسه آجیل آکوامارین ارغوانی 6 ش 80","taxable",,"1","2","627600","523000",,,,,,,,,,,"0"
,"simple","11198","قندان برتاشامپاینی لب طلا 24 ش 80","قندان-برتاشامپاینی-لب-طلا-24-ش-80","1","0","visible","قندان برتاشامپاینی لب طلا 24 ش 80","قندان برتاشامپاینی لب طلا 24 ش 80","taxable",,"1","5","138000","115000",,,,,,,,,,,"0"
